Endpoint|"Species NCBI TaxID"|"Species ECOTOX Number"|
LC50|337539|308|
LC50|857636|1836|
LC50|8175|11036|
LC50|8187|5261|
LC50|441951|18864|
LC50|857636|1836|
LC50|225753|2300|
LC50||271|
LC50|8255|1874|
LC50|219752|16126|
LC50|8056|6046|
LC50|64549|17733|
LC50||271|
LC50|8127|134|
LC50||11929|
LC50||271|
LC50|8056|6046|
LC50|33528|16|
LC50|219752|16126|
LC50||11929|
LC50|857636|1836|
LC50||11929|
LC50|857636|1836|
LC50||271|
LC50|143350|4755|
LC50|8127|134|
LC50|304456|418|
LC50||271|
LC50|157889|40845|
LC50|143350|4755|
LC50|219752|16126|
LC50|28829|10418|
LC50|34815|3038|
LC50|337539|308|
LC50|8255|1874|
LC50|28829|10418|
LC50|441951|18864|
LC50|8078|57|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|7998|20|
LC50|69293|97|
LC50|69293|97|
LC50|90988|1|
LC50|90988|1|
LC50|69293|97|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|7998|20|
LC50|90988|1|
LC50|7955|5156|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|28743|86|
LC50|8078|57|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|69293|97|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|8078|57|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|7998|20|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|7998|20|
LC50|7955|5156|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|69293|97|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|8078|57|
LC50|8078|57|
LC50|7955|5156|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|69293|97|
LC50|90988|1|
LC50|69293|97|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|7998|20|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|13106|2|
LC50|90988|1|
LC50|90988|1|
LC50|13106|2|
LC50|90988|1|
LC50|7998|20|
LC50|7998|20|
LC50|7998|20|
LC50|90988|1|
LC50|8081|28|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|7955|5156|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|7998|20|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|8078|57|
LC50|90988|1|
LC50|90988|1|
LC50|7998|20|
LC50|7998|20|
LC50|7998|20|
LC50|90988|1|
LC50|7998|20|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|69293|97|
LC50|90988|1|
LC50|7998|20|
LC50|8078|57|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7962|21|
LD50|8019|23|
LD50|8019|23|
LD50|74940|22|
LD50|74940|22|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LD50|8022|4|
LD50|8022|4|
LC50|27751|493|
LC50|27751|493|
LC50|27751|493|
LC50|27751|493|
LC50|264545|20304|
LC50|204490|17101|
LC50|323265|11784|
LC50|453929|11783|
LC50|264545|20304|
LC50|154827|2617|
LC50|87719|17099|
LC50|72053|11611|
LC50|7904|2517|
LC50|209197|11660|
LC50|170859|4810|
LC50|7904|2517|
LC50|264545|20304|
LC50|7904|2517|
LC50|7904|2517|
LC50|264545|20304|
LC50|232998|2599|
LC50|68464|16178|
LC50|7907|2514|
LC50|7904|2517|
LC50|7904|2517|
LC50|641303|11503|
LC50||20406|
LC50||10422|
LC50|248223|225|
LC50||10422|
LC50|219455|801|
LC50|219455|801|
LC50||10422|
LC50|33397|81|
LC50||20406|
LC50||5367|
LC50|603693|614|
LC50||20406|
LC50||20406|
LC50||20406|
LD50||10422|
LD50||10422|
LD50||10422|
LC50|315576|964|
LC50|7153|85|
LC50|315576|964|
LC50|7153|85|
LC50|7153|85|
LC50|315576|964|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50||5737|
LC50||5737|
LC50||5737|
LC50||5737|
LC50||5737|
LC50|6082|4660|
LC50||5737|
LC50||5737|
LC50|63136|7656|
LC50||5737|
LC50|63136|7656|
LC50||5737|
LC50||5737|
LC50||5737|
LC50||5737|
LC50||5737|
LC50||5737|
LC50||5737|
LC50|12922|16496|
LC50||5737|
LC50||5737|
LC50|105358|19233|
LC50|63136|7656|
LC50||5737|
LC50||5737|
LC50||5737|
LC50||5737|
LC50||5737|
LC50|5890|2386|
LC50|6082|4660|
LC50|5911|4768|
LC50||16410|
LC50|496830|16559|
LC50||18258|
LC50||25978|
LC50|464116|40844|
LC50|464116|40844|
LC50|464116|40844|
LC50|464116|40844|
LC50|464116|40844|
LC50|96915|6108|
LC50|96915|6108|
LC50|496830|16559|
LC50|145535|2305|
LC50|6485|5387|
LC50|6485|5387|
LC50|496830|16559|
LC50|496830|16559|
LC50|6485|5387|
LC50|6485|5387|
LC50|1052094|11102|
LC50|145535|2305|
LC50||18258|
LC50||18256|
LC50|145535|2305|
LC50|145535|2305|
LC50|50959|494|
LC50|96917|20111|
LC50|96917|20111|
LC50|52389|40843|
LC50|52389|40843|
LC50|145535|2305|
LC50|87992|20267|
LC50||16354|
LC50|50959|494|
LC50||16410|
LC50|145535|2305|
LC50||18259|
LC50|109671|899|
LC50|496830|16559|
LC50||18256|
LC50|464319|20357|
LC50|191805|569|
LC50|252541|25975|
LC50|31206|2303|
LC50|431600|20270|
LC50|199866|22447|
LC50|50959|494|
LC50|252541|25975|
LC50|152231|20050|
LC50|50959|494|
LC50||18259|
LC50|145535|2305|
LC50|145535|2305|
LC50|106804|31617|
LC50|431600|20270|
LC50|82299|20356|
LC50||20276|
LC50|82299|20356|
LC50|6526|577|
LC50|96915|6108|
LC50|82299|20356|
LC50|96915|6108|
LC50|496830|16559|
LC50|644998|635|
LC50|301905|6041|
LC50|96919|4600|
LC50|427274|20268|
LC50|301905|6041|
LC50|301905|6041|
LC50|96919|4600|
LC50|96919|4600|
LC50|96919|4600|
LC50|301905|6041|
LC50|55729|2441|
LC50|87992|20267|
LC50|96919|4600|
LC50|96919|4600|
LC50|96919|4600|
LC50||20276|
LC50|496830|16559|
LC50|145535|2305|
LC50|50959|494|
LC50|145535|2305|
LC50|106804|31617|
LC50|106804|31617|
LC50|145535|2305|
LC50|50959|494|
LC50|252541|25975|
LC50|496830|16559|
LC50|145535|2305|
LC50|145535|2305|
LC50|96932|7495|
LC50|82299|20356|
LC50|96932|7495|
LC50|96932|7495|
LC50|82299|20356|
LC50|145535|2305|
LC50|101409|5122|
LC50|101409|5122|
LC50|52398|6107|
LC50|52398|6107|
LC50|52398|6107|
LC50|101409|5122|
LC50|145535|2305|
LC50|82299|20356|
LC50|427274|20268|
LC50|101409|5122|
LC50|101409|5122|
LC50|52398|6107|
LC50|464319|20357|
LC50|52398|6107|
LC50|52398|6107|
LC50|6485|5387|
LC50|82299|20356|
LC50|145535|2305|
LC50|52383|5940|
LC50|6523|294|
LC50|52383|5940|
LC50|52383|5940|
LC50|29158|385|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|6523|294|
LC50|6596|55|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|6523|294|
LC50|52383|5940|
LC50|52383|5940|
LC50||1618|
LC50||1618|
LC50|45954|218|
LC50||1618|
LC50|45954|218|
LC50|45954|218|
LC50|45954|218|
LC50||1618|
LC50|337812|25976|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|70226|5587|
LC50|70226|5587|
LC50|6162|18595|
LC50|6162|18595|
LC50|272742|5967|
LC50|104712|49838|
LC50|126592|4567|
LC50|6162|18595|
LC50|6162|18595|
LC50|216498|5611|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|104712|49838|
LC50|216498|5611|
LC50|6162|18595|
LC50|6162|18595|
LC50|70226|5587|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|216498|5611|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|70226|5587|
LC50|126592|4567|
LC50|70226|5587|
LC50|293677|5590|
LC50|126650|20144|
LC50|293677|5590|
LC50|6162|18595|
LC50|126650|20144|
LC50|6162|18595|
LC50|293677|5590|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|70226|5587|
LC50|293677|5590|
LC50|293677|5590|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|6162|18595|
LC50|293677|5590|
LC50|6162|18595|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6239|4550|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|61662|640|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|195543|1186|
LC50|6386|532|
LC50||486|
LC50|306143|19236|
LC50|306143|19236|
LC50|6669|8|
LC50|110441|142|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|52641|372|
LC50|294128|52|
LC50|6669|8|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|6669|8|
LC50|117530|2371|
LC50|35525|5|
LC50|6669|8|
LC50|6669|8|
LC50|52641|372|
LC50|110441|142|
LC50|6669|8|
LC50|6669|8|
LC50|117530|2371|
LC50|52641|372|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|294128|52|
LC50|6669|8|
LC50|52641|372|
LC50|52641|372|
LC50|110441|142|
LC50|35525|5|
LC50|35525|5|
LC50|6669|8|
LC50|272819|4707|
LC50|35525|5|
LC50|117530|2371|
LC50|6669|8|
LC50|117530|2371|
LC50|52641|372|
LC50|6669|8|
LC50|158387|6038|
LC50|35525|5|
LC50|35525|5|
LC50|6669|8|
LC50|95145|707|
LC50|8078|57|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|294128|52|
LC50|294128|52|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|8187|5261|
LC50|8187|5261|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|6239|4550|
LC50|8355|206|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|8355|206|
LC50|294128|52|
LC50|294128|52|
LC50|158387|6038|
LC50|294128|52|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|264545|20304|
LC50|264545|20304|
LC50|264545|20304|
LC50|264545|20304|
LC50|280005|16125|
LC50|280005|16125|
LC50||20391|
LC50|512215|19939|
LC50|35528|2055|
LC50|527158|2685|
LC50||17197|
LC50||20391|
LC50||19937|
LC50|141395|2309|
LC50||20391|
LC50||19938|
LC50||2682|
LC50||20391|
LC50|35528|2055|
LC50||20391|
LC50||2682|
LC50|676265|18825|
LC50||20391|
LC50|35528|2055|
LC50||20391|
LC50||20391|
LC50||20391|
LC50||20391|
LC50|298466|19936|
LC50|221654|302|
LC50|136180|376|
LC50|35525|5|
LC50|136180|376|
LC50|136180|376|
LC50||212|
LC50|221654|302|
LC50|35525|5|
LC50|136180|376|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|221654|302|
LC50|318676|2494|
LC50|318676|2494|
LC50|318676|2494|
LC50|8187|5261|
LC50|318676|2494|
LC50|318676|2494|
LC50|304017|32815|
LC50|8187|5261|
LC50|304017|32815|
LC50|318676|2494|
LC50|304017|32815|
LC50|318676|2494|
LC50|318676|2494|
LC50|5974|17618|
LC50|6087|2807|
LC50||20225|
LC50|6087|2807|
LC50|6087|2807|
LC50|5928|2114|
LC50|6087|2807|
LC50|6087|2807|
LC50|5940|5773|
LC50|6087|2807|
LC50|6087|2807|
LC50|6087|2807|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6239|4550|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|106804|31617|
LC50|50959|494|
LC50|294128|52|
LC50|294128|52|
LC50|84645|202|
LC50|84645|202|
LC50|8090|109|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|464319|20357|
LC50|464319|20357|
LC50|464319|20357|
LC50|464319|20357|
LC50|82299|20356|
LC50|82299|20356|
LC50|82299|20356|
LC50|82299|20356|
LC50|82299|20356|
LC50|82299|20356|
LC50|82299|20356|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|52383|5940|
LC50|8022|4|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|263416|758|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|73031|586|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|8355|206|
LC50|158387|6038|
LC50|158387|6038|
LC50|8078|57|
LC50|8078|57|
LC50|8078|57|
LC50|64549|17733|
LC50|64549|17733|
LC50|64549|17733|
LC50|64549|17733|
LC50|496830|16559|
LC50|496830|16559|
LC50|496830|16559|
LC50|496830|16559|
LC50|110441|142|
LC50|110441|142|
LC50|6723|4690|
LC50|6723|4690|
LC50|6723|4690|
LC50|6723|4690|
LC50|315576|964|
LC50|70226|5587|
LC50|293677|5590|
LC50|70226|5587|
LC50|293677|5590|
LC50|70226|5587|
LC50|293677|5590|
LC50|70226|5587|
LC50|70226|5587|
LC50|293677|5590|
LC50|70226|5587|
LC50|293677|5590|
LC50|293677|5590|
LC50|6239|4550|
LC50|117530|2371|
LC50|117530|2371|
LC50|8081|28|
LC50|8404|358|
LC50|8404|358|
LC50|8404|358|
LC50|8404|358|
LC50|8355|206|
LC50|8355|206|
LC50|7955|5156|
LC50|7176|397|
LC50|7176|397|
LC50|35525|5|
LC50|35525|5|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50||2422|
LC50|7176|397|
LC50|7159|230|
LC50|55810|495|
LC50||18746|
LC50||18746|
LD50|7955|5156|
LD50|7957|25|
LC50|6696|1402|
LC50|6696|1402|
LC50|6696|1402|
LC50|102874|11027|
LC50|120844|5416|
LC50|8128|485|
LC50|74940|22|
LC50||16554|
LC50||16554|
LC50|126650|20144|
LC50|126650|20144|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50||1640|
LC50|8127|134|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7175|210|
LC50|38782|1545|
LC50|38782|1545|
LC50||2422|
LC50|7176|397|
LC50|7159|230|
LC50||18746|
LC50||18746|
LC50||18746|
LC50||18746|
LC50||18746|
LC50||18746|
LC50|7955|5156|
LC50|527158|2685|
LC50|141395|2309|
LC50||2682|
LC50||2682|
LC50|35525|5|
LC50|50959|494|
LC50|6161|4764|
LC50|6161|4764|
LC50|6161|4764|
LC50|6161|4764|
LC50|6386|532|
LC50/|59899|113|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|39785|1986|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|143350|4755|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|143350|4755|
LC50|143350|4755|
LC50|143350|4755|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|8255|1874|
LC50|110441|142|
LC50|110441|142|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50||20124|
LC50|223650|1577|
LC50||20193|
LC50||4771|
LC50||4771|
LC50|223650|1577|
LC50||4771|
LC50||4771|
LC50|306176|513|
LC50|120202|240|
LC50||39823|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|72446|572|
LC50|72446|572|
LC50|7962|1520|
LC50|7962|1520|
LC50|7962|1520|
LC50|7962|1520|
LC50|7962|1520|
LC50|72446|572|
LC50|7962|1520|
LC50|7962|1520|
LC50|72446|572|
LC50|72446|572|
LC50|72446|572|
LC50|7962|1520|
LC50|93621|352|
LC50|7962|1520|
LC50|72446|572|
LC50|7962|1520|
LC50|7962|1520|
LC50|72446|572|
LC50|72446|572|
LC50|72446|572|
LC50|7962|1520|
LC50|72446|572|
LC50|72446|572|
LC50|72446|572|
LC50|7962|1520|
LC50|72446|572|
LC50|7962|1520|
LC50|315576|964|
LC50|315576|964|
LC50|1540031|18625|
LC50|1540031|18625|
LC50|1540031|18625|
LC50|1540031|18625|
LC50|1540031|18625|
LC50|304850|28076|
LC50|291251|4729|
LC50||16410|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|291251|4729|
LC50|70226|5587|
LC50|70226|5587|
LC50|293677|5590|
LC50|70226|5587|
LC50|293677|5590|
LC50|293677|5590|
LC50|70226|5587|
LC50|293677|5590|
LC50|70226|5587|
LC50|70226|5587|
LC50|293677|5590|
LC50|293677|5590|
LC50|294128|52|
LC50|294128|52|
LC50/|35525|5|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50/|35525|5|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|8090|109|
LC50|294128|52|
LC50|294128|52|
LC50|35525|5|
LC50|35525|5|
LC50||2952|
LC50||2682|
LC50||20391|
LC50|120202|240|
LC50||2851|
LC50|732107|427|
LC50||20391|
LC50|732107|427|
LC50||18313|
LC50||4771|
LC50|732107|427|
LC50|122378|18497|
LC50|363739|18312|
LC50|174394|18619|
LC50|141395|2309|
LC50||4771|
LC50|6723|4690|
LC50||4771|
LC50|223650|1577|
LC50|122378|18497|
LC50|315597|18408|
LC50||4771|
LC50||20391|
LC50|732107|427|
LC50|174394|18619|
LC50|527158|2685|
LC50||20391|
LC50|174394|18619|
LC50||4771|
LC50|700594|4630|
LC50|700594|4630|
LC50|315597|18408|
LC50|6723|4690|
LC50|174394|18619|
LC50|120202|240|
LC50||4771|
LC50||4771|
LC50|82763|1070|
LC50|732107|427|
LC50||2682|
LC50|122378|18497|
LC50|315597|18408|
LC50|191375|20130|
LC50|6723|4690|
LC50||20391|
LC50|77756|1258|
LC50|732107|427|
LC50||4771|
LC50|122378|18497|
LC50|223650|1577|
LC50|6723|4690|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|6669|8|
LC50|35525|5|
LC50|6669|8|
